Flip_Crafter,25,m-dark_oak_planks
Flip_Crafter,35,m-red_nether_brick_slab
Flip_Crafter,5,m-red_shulker_box
Flip_Crafter,2,m-white_bed
Flip_Crafter,30,m-fire_coral_wall_fan
Flip_Crafter,225,m-red_nether_bricks
Flip_Crafter,1819,m-obsidian
Flip_Crafter,6224,m-granite
Flip_Crafter,76,m-acacia_log
Flip_Crafter,130,m-crimson_trapdoor
Flip_Crafter,4,m-jungle_log
Flip_Crafter,3,m-horn_coral_fan
Flip_Crafter,1,m-oxeye_daisy
Flip_Crafter,43,m-bubble_coral_block
Flip_Crafter,19,m-hopper
Flip_Crafter,23,m-tube_coral_block
Flip_Crafter,16,m-crimson_fungus
Flip_Crafter,5,m-oak_wall_sign
Flip_Crafter,3027,m-nether_wart
Flip_Crafter,4,m-red_stained_glass_pane
Flip_Crafter,75,m-chorus_flower
Flip_Crafter,6,m-weeping_vines_plant
Flip_Crafter,43,m-polished_blackstone_bricks
Flip_Crafter,24,m-tall_seagrass
Flip_Crafter,1177,m-magma_block
Flip_Crafter,3,m-sticky_piston
Flip_Crafter,603,m-fire
Flip_Crafter,50,m-pumpkin
Flip_Crafter,2,m-fletching_table
Flip_Crafter,40,m-nether_brick_stairs
Flip_Crafter,2,m-oak_sign
Flip_Crafter,27,m-quartz_slab
Flip_Crafter,67,m-oak_stairs
Flip_Crafter,700,m-white_shulker_box
Flip_Crafter,667,m-iron_block
Flip_Crafter,4,m-tripwire
Flip_Crafter,3,m-piston_head
Flip_Crafter,4,m-jungle_trapdoor
Flip_Crafter,23,m-cut_sandstone
Flip_Crafter,7,m-brown_mushroom
Flip_Crafter,12,m-kelp_plant
Flip_Crafter,483,m-crimson_nylium
Flip_Crafter,2,m-smoker
Flip_Crafter,208,m-soul_fire
Flip_Crafter,37,m-torch
Flip_Crafter,4,m-blast_furnace
Flip_Crafter,53,m-melon
Flip_Crafter,10,m-white_stained_glass_pane
Flip_Crafter,2,m-dead_bush
Flip_Crafter,22,m-nether_brick_slab
Flip_Crafter,322,m-glass
Flip_Crafter,5,m-tube_coral_fan
Flip_Crafter,362,m-sugar_cane
Flip_Crafter,5,m-damaged_anvil
Flip_Crafter,2,m-spruce_sign
Flip_Crafter,31,m-white_terracotta
Flip_Crafter,4,m-repeater
Flip_Crafter,253,m-wheat
Flip_Crafter,1,m-warped_fungus
Flip_Crafter,2108,m-wither_rose
Flip_Crafter,45,m-grass
Flip_Crafter,2,m-oak_fence_gate
Flip_Crafter,1,m-loom
Flip_Crafter,196,m-blue_shulker_box
Flip_Crafter,5,m-stonecutter
Flip_Crafter,637,m-piston
Flip_Crafter,4,m-dark_prismarine
Flip_Crafter,24,m-mossy_cobblestone
Flip_Crafter,57,m-nether_brick_wall
Flip_Crafter,58,m-crimson_fence_gate
Flip_Crafter,1048,m-end_stone
Flip_Crafter,578,m-shulker_box
Flip_Crafter,4687,m-nether_bricks
Flip_Crafter,1,m-spruce_fence
Flip_Crafter,5,m-jungle_planks
Flip_Crafter,7,m-crimson_roots
Flip_Crafter,5,m-redstone_wire
Flip_Crafter,2,m-kelp
Flip_Crafter,10,m-red_mushroom
Flip_Crafter,1,m-crimson_button
Flip_Crafter,4,m-cartography_table
Flip_Crafter,25,m-horn_coral_wall_fan
Flip_Crafter,1,m-white_concrete_powder
Flip_Crafter,5,m-horn_coral
Flip_Crafter,472,m-redstone_ore
Flip_Crafter,1,m-polished_blackstone_button
Flip_Crafter,2,m-snow
Flip_Crafter,6701,m-andesite
Flip_Crafter,1,m-white_glazed_terracotta
Flip_Crafter,21,m-potatoes
Flip_Crafter,27,m-cobblestone_slab
Flip_Crafter,5,m-rail
Flip_Crafter,13,m-warped_stem
Flip_Crafter,30,m-brain_coral_wall_fan
Flip_Crafter,100,m-bone_block
Flip_Crafter,13,m-white_wool
Flip_Crafter,30,m-fire_coral_block
Flip_Crafter,4,m-brain_coral
Flip_Crafter,26,m-ender_chest
Flip_Crafter,7,m-smithing_table
Flip_Crafter,3,m-birch_stairs
Flip_Crafter,22,m-oak_slab
Flip_Crafter,4,m-glass_pane
Flip_Crafter,23524,m-soul_sand
Flip_Crafter,1,m-stone_brick_slab
Flip_Crafter,2,m-cornflower
Flip_Crafter,9,m-crimson_slab
Flip_Crafter,7,m-tall_grass
Flip_Crafter,8,m-brain_coral_fan
Flip_Crafter,6410,m-diorite
Flip_Crafter,234,m-warped_wart_block
Flip_Crafter,1,m-purple_bed
Flip_Crafter,25,m-cobblestone_wall
Flip_Crafter,4,m-dark_oak_wall_sign
Flip_Crafter,4,m-prismarine_brick_slab
Flip_Crafter,3,m-white_carpet
Flip_Crafter,107,m-spruce_log
Flip_Crafter,2,m-birch_leaves
Flip_Crafter,13810,m-gravel
Flip_Crafter,24,m-cobweb
Flip_Crafter,6,m-acacia_planks
Flip_Crafter,2,m-oak_button
Flip_Crafter,27,m-stone_bricks
Flip_Crafter,194,m-gold_ore
Flip_Crafter,4,m-chipped_anvil
Flip_Crafter,58,m-iron_trapdoor
Flip_Crafter,95,m-spruce_planks
Flip_Crafter,1,m-attached_melon_stem
Flip_Crafter,21,m-oak_sapling
Flip_Crafter,19,m-cobblestone_stairs
Flip_Crafter,11,m-brewing_stand
Flip_Crafter,1,m-spruce_trapdoor
Flip_Crafter,909,m-grass_block
Flip_Crafter,18,m-cracked_polished_blackstone_bricks
Flip_Crafter,2,m-bubble_coral_fan
Flip_Crafter,25207,m-soul_soil
Flip_Crafter,33,m-polished_diorite
Flip_Crafter,1,m-frosted_ice
Flip_Crafter,1,m-composter
Flip_Crafter,1,m-sandstone_stairs
Flip_Crafter,36,m-glowstone
Flip_Crafter,65,m-red_nether_brick_stairs
Flip_Crafter,1045,m-iron_ore
Flip_Crafter,25,m-turtle_egg
Flip_Crafter,1,m-target
Flip_Crafter,29,m-anvil
Flip_Crafter,2,m-dark_oak_stairs
Flip_Crafter,13,m-iron_bars
Flip_Crafter,1,m-purple_carpet
Flip_Crafter,1,m-birch_wall_sign
Flip_Crafter,49,m-end_stone_bricks
Flip_Crafter,149,m-brain_coral_block
Flip_Crafter,1,m-spruce_slab
Flip_Crafter,5,m-quartz_block
Flip_Crafter,7014,m-blackstone
Flip_Crafter,1,m-orange_terracotta
Flip_Crafter,1,m-purpur_stairs
Flip_Crafter,3,m-chiseled_quartz_block
Flip_Crafter,34,m-clay
Flip_Crafter,5,m-jungle_stairs
Flip_Crafter,40,m-end_stone_brick_slab
Flip_Crafter,3,m-beacon
Flip_Crafter,189,m-chest
Flip_Crafter,2,m-wither_skeleton_wall_skull
Flip_Crafter,676,m-cobblestone
Flip_Crafter,9771,m-nether_quartz_ore
Flip_Crafter,5,m-slime_block
Flip_Crafter,6,m-grindstone
Flip_Crafter,256,m-oak_planks
Flip_Crafter,9,m-wall_torch
Flip_Crafter,4,m-cauldron
Flip_Crafter,3,m-magenta_shulker_box
Flip_Crafter,41,m-seagrass
Flip_Crafter,6,m-fire_coral_fan
Flip_Crafter,777,m-nether_wart_block
Flip_Crafter,237,m-birch_log
Flip_Crafter,8,m-yellow_wool
Flip_Crafter,12,m-birch_trapdoor
Flip_Crafter,19,m-tnt
Flip_Crafter,10,m-yellow_stained_glass_pane
Flip_Crafter,1673,m-oak_log
Flip_Crafter,103,m-diorite_wall
Flip_Crafter,9153,m-sand
Flip_Crafter,3089,m-dirt
Flip_Crafter,106,m-crimson_planks
Flip_Crafter,3,m-dispenser
Flip_Crafter,2,m-wither_skeleton_skull
Flip_Crafter,291032,m-netherrack
Flip_Crafter,405,m-ancient_debris
Flip_Crafter,358,m-oak_leaves
Flip_Crafter,82,m-emerald_block
Flip_Crafter,2439,m-nether_gold_ore
Flip_Crafter,10,m-crying_obsidian
Flip_Crafter,2,m-tube_coral
Flip_Crafter,55,m-diamond_ore
Flip_Crafter,11,m-quartz_stairs
Flip_Crafter,4,m-oak_door
Flip_Crafter,2595,m-red_stained_glass
Flip_Crafter,38,m-gray_shulker_box
Flip_Crafter,5,m-lever
Flip_Crafter,59,m-ladder
Flip_Crafter,28,m-tube_coral_wall_fan
Flip_Crafter,1828,m-stone_button
Flip_Crafter,1,m-weeping_vines
Flip_Crafter,1,m-polished_andesite_slab
Flip_Crafter,1,m-birch_slab
Flip_Crafter,57,m-sandstone
Flip_Crafter,408,m-crimson_stem
Flip_Crafter,1,m-hay_block
Flip_Crafter,13,m-oak_trapdoor
Flip_Crafter,32,m-furnace
Flip_Crafter,54,m-carrots
Flip_Crafter,26,m-polished_basalt
Flip_Crafter,2,m-chiseled_sandstone
Flip_Crafter,1,m-gold_block
Flip_Crafter,13,m-bell
Flip_Crafter,134,m-nether_brick_fence
Flip_Crafter,13,m-bookshelf
Flip_Crafter,54,m-shroomlight
Flip_Crafter,1,m-lantern
Flip_Crafter,4,m-stripped_oak_log
Flip_Crafter,4,m-packed_ice
Flip_Crafter,37,m-chorus_plant
Flip_Crafter,101662,m-stone
Flip_Crafter,69,m-podzol
Flip_Crafter,4,m-acacia_leaves
Flip_Crafter,10,m-light_blue_shulker_box
Flip_Crafter,22482,m-basalt
Flip_Crafter,1,m-oak_fence
Flip_Crafter,63,m-crafting_table
Flip_Crafter,10,m-honey_block
Flip_Crafter,4,m-lectern
Flip_Crafter,333,m-quartz_bricks
Flip_Crafter,125,m-red_nether_brick_wall
Flip_Crafter,49,m-lapis_ore
Flip_Crafter,24,m-spruce_stairs
Flip_Crafter,7,m-prismarine_bricks
Flip_Crafter,15,m-birch_planks
Flip_Crafter,1,m-lime_bed
Flip_Crafter,3,m-bubble_coral
Flip_Crafter,15,m-end_stone_brick_stairs
Flip_Crafter,9,m-sea_pickle
Flip_Crafter,1,m-redstone_torch
Flip_Crafter,101,m-ice
Flip_Crafter,1,m-white_wall_banner
Flip_Crafter,1,m-bee_nest
Flip_Crafter,2,m-yellow_bed
Flip_Crafter,77,m-grass_path
Flip_Crafter,2176,m-coal_ore
Flip_Crafter,20,m-bubble_coral_wall_fan
Flip_Crafter,4,m-gray_carpet
Flip_Crafter,71,m-purple_shulker_box
Flip_Crafter,1,m-cracked_stone_bricks
Flip_Crafter,1,m-polished_andesite
Flip_Crafter,2,m-mossy_stone_bricks
Flip_Crafter,1,m-acacia_wall_sign
Flip_Crafter,1,u-nether_brick_fence
Flip_Crafter,2,u-writable_book
Flip_Crafter,18,u-spruce_slab
Flip_Crafter,180,u-ladder
Flip_Crafter,300,u-chest
Flip_Crafter,1,u-quartz_stairs
Flip_Crafter,641,u-white_shulker_box
Flip_Crafter,2906,u-stone
Flip_Crafter,184,u-red_nether_brick_stairs
Flip_Crafter,1954,u-soul_sand
Flip_Crafter,6,u-acacia_sapling
Flip_Crafter,1,u-weeping_vines
Flip_Crafter,21045,u-netherite_shovel
Flip_Crafter,2,u-spruce_boat
Flip_Crafter,2145,u-packed_ice
Flip_Crafter,16,u-honey_block
Flip_Crafter,28,u-lava_bucket
Flip_Crafter,3,u-grass_block
Flip_Crafter,19,u-birch_sapling
Flip_Crafter,33,u-red_stained_glass_pane
Flip_Crafter,1562,u-bow
Flip_Crafter,10,u-cooked_cod
Flip_Crafter,36,u-furnace
Flip_Crafter,272,u-oak_sapling
Flip_Crafter,103,u-end_stone_brick_stairs
Flip_Crafter,8,u-egg
Flip_Crafter,62,u-potato
Flip_Crafter,3,u-magenta_shulker_box
Flip_Crafter,1,u-damaged_anvil
Flip_Crafter,92,u-diorite
Flip_Crafter,160,u-end_stone_bricks
Flip_Crafter,13015,u-red_stained_glass
Flip_Crafter,63,u-blackstone
Flip_Crafter,2,u-cactus
Flip_Crafter,23,u-wooden_pickaxe
Flip_Crafter,2,u-composter
Flip_Crafter,15,u-oak_leaves
Flip_Crafter,1,u-purpur_stairs
Flip_Crafter,310,u-sand
Flip_Crafter,2,u-blast_furnace
Flip_Crafter,1,u-acacia_leaves
Flip_Crafter,113,u-crimson_fence_gate
Flip_Crafter,60,u-crying_obsidian
Flip_Crafter,2,u-birch_slab
Flip_Crafter,22837,u-stone_button
Flip_Crafter,2,u-lectern
Flip_Crafter,46,u-polished_andesite_slab
Flip_Crafter,264,u-nether_wart_block
Flip_Crafter,29201,u-diamond_sword
Flip_Crafter,8,u-smithing_table
Flip_Crafter,5,u-birch_log
Flip_Crafter,11,u-ice
Flip_Crafter,4,u-oak_boat
Flip_Crafter,1423,u-oak_trapdoor
Flip_Crafter,1,u-enchanting_table
Flip_Crafter,72,u-stone_sword
Flip_Crafter,50,u-acacia_log
Flip_Crafter,11,u-cooked_salmon
Flip_Crafter,10559,u-netherrack
Flip_Crafter,527,u-torch
Flip_Crafter,13,u-brewing_stand
Flip_Crafter,120,u-anvil
Flip_Crafter,2,u-warped_wart_block
Flip_Crafter,50,u-chorus_flower
Flip_Crafter,13,u-nether_quartz_ore
Flip_Crafter,3,u-jungle_trapdoor
Flip_Crafter,35,u-oak_fence_gate
Flip_Crafter,40,u-nether_brick_stairs
Flip_Crafter,88,u-polished_diorite
Flip_Crafter,458,u-shroomlight
Flip_Crafter,6,u-red_shulker_box
Flip_Crafter,2,u-chipped_anvil
Flip_Crafter,2260,u-iron_block
Flip_Crafter,1895,u-iron_axe
Flip_Crafter,5,u-slime_block
Flip_Crafter,1,u-jungle_log
Flip_Crafter,4,u-totem_of_undying
Flip_Crafter,1,u-melon_seeds
Flip_Crafter,1018,u-basalt
Flip_Crafter,42,u-iron_trapdoor
Flip_Crafter,2,u-orange_terracotta
Flip_Crafter,391,u-wheat_seeds
Flip_Crafter,65,u-water_bucket
Flip_Crafter,10,u-light_blue_shulker_box
Flip_Crafter,5,u-prismarine_brick_slab
Flip_Crafter,17,u-birch_planks
Flip_Crafter,2,u-cartography_table
Flip_Crafter,1,u-fletching_table
Flip_Crafter,1,u-cracked_stone_bricks
Flip_Crafter,574,u-tnt
Flip_Crafter,26,u-oak_slab
Flip_Crafter,57,u-crafting_table
Flip_Crafter,1069,u-crimson_trapdoor
Flip_Crafter,1,u-birch_sign
Flip_Crafter,7,u-spruce_log
Flip_Crafter,18,u-oak_log
Flip_Crafter,248024,u-diamond_pickaxe
Flip_Crafter,56860,u-diamond_shovel
Flip_Crafter,1,u-acacia_sign
Flip_Crafter,3,u-oak_button
Flip_Crafter,2054,u-iron_pickaxe
Flip_Crafter,24,u-spruce_sapling
Flip_Crafter,73,u-crimson_nylium
Flip_Crafter,533,u-cobblestone
Flip_Crafter,19,u-potion
Flip_Crafter,1,u-purple_bed
Flip_Crafter,1787,u-cooked_porkchop
Flip_Crafter,29,u-glass_pane
